ip_addr,port,ip version,end point,count,sum of frame size,packet/s,Throughput,
158.108.174.97,43548,0,0,4.0,416.0,0.0666666666666667,6.93333333333333,
115.72.83.28,51471,0,1,4.0,416.0,0.0666666666666667,6.93333333333333,
131.119.10.51,13576,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
113.65.233.4,23304,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
168.178.85.100,13832,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
210.1.31.58,59366,0,1,4.0,2088.0,0.0666666666666667,34.8,
110.80.111.159,45331,0,0,4.0,544.0,0.0666666666666667,9.06666666666667,
158.108.229.29,37976,0,1,4.0,544.0,0.0666666666666667,9.06666666666667,
208.80.154.234,8718,0,0,4.0,4280.0,0.0666666666666667,71.3333333333333,
69.197.158.197,12743,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.81.20,65149,0,0,4.0,264.0,0.0666666666666667,4.4,
178.154.210.250,20480,0,1,4.0,264.0,0.0666666666666667,4.4,
69.171.235.16,59613,0,1,4.0,240.0,0.0666666666666667,4.0,
118.214.25.28,21254,0,0,4.0,264.0,0.0666666666666667,4.4,
1.10.130.164,31488,0,0,4.0,360.0,0.0666666666666667,6.0,
158.108.32.17,26186,0,1,4.0,360.0,0.0666666666666667,6.0,
157.55.130.145,30083,0,1,4.0,324.0,0.0666666666666667,5.4,
158.108.32.17,26186,0,0,4.0,360.0,0.0666666666666667,6.0,
1.10.130.164,31488,0,1,4.0,360.0,0.0666666666666667,6.0,
158.108.140.173,62367,0,0,4.0,1240.0,0.0666666666666667,20.6666666666667,
80.108.82.47,29751,0,1,4.0,1240.0,0.0666666666666667,20.6666666666667,
74.114.12.129,7370,0,1,4.0,240.0,0.0666666666666667,4.0,
1.1.153.50,35559,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.195.130,38465,0,1,4.0,240.0,0.0666666666666667,4.0,
96.27.40.56,41460,0,1,4.0,240.0,0.0666666666666667,4.0,
171.6.147.1,8903,0,1,4.0,264.0,0.0666666666666667,4.4,
27.245.203.118,38649,0,0,4.0,1124.0,0.0666666666666667,18.7333333333333,
158.108.96.210,20003,0,1,4.0,1124.0,0.0666666666666667,18.7333333333333,
42.98.79.135,985,0,0,4.0,696.0,0.0666666666666667,11.6,
158.108.18.96,38207,0,1,4.0,696.0,0.0666666666666667,11.6,
122.178.156.113,41460,0,1,4.0,240.0,0.0666666666666667,4.0,
203.144.214.73,468,0,0,4.0,240.0,0.0666666666666667,4.0,
78.8.29.211,44834,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
158.108.219.145,31404,0,1,4.0,264.0,0.0666666666666667,4.4,
158.108.219.145,28326,0,1,4.0,264.0,0.0666666666666667,4.4,
83.5.221.33,44643,0,0,4.0,572.0,0.0666666666666667,9.53333333333333,
158.108.44.12,14653,0,1,4.0,572.0,0.0666666666666667,9.53333333333333,
61.19.12.19,33992,0,1,4.0,240.0,0.0666666666666667,4.0,
192.150.16.64,30461,0,0,4.0,2244.0,0.0666666666666667,37.4,
173.165.75.21,20800,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.192.53,65288,0,1,4.0,240.0,0.0666666666666667,4.0,
216.239.34.10,18248,0,1,4.0,388.0,0.0666666666666667,6.46666666666667,
188.94.87.221,42580,0,0,4.0,1452.0,0.0666666666666667,24.2,
158.108.142.183,760,0,1,4.0,1452.0,0.0666666666666667,24.2,
61.19.12.42,43204,0,1,4.0,240.0,0.0666666666666667,4.0,
111.221.21.79,30656,0,1,4.0,264.0,0.0666666666666667,4.4,
158.108.20.223,12477,0,0,4.0,1324.0,0.0666666666666667,22.0666666666667,
178.75.225.206,44321,0,1,4.0,1324.0,0.0666666666666667,22.0666666666667,
158.108.2.67,8387,0,0,4.0,920.0,0.0666666666666667,15.3333333333333,
144.76.109.252,32712,0,1,4.0,240.0,0.0666666666666667,4.0,
122.107.170.15,985,0,1,4.0,2080.0,0.0666666666666667,34.6666666666667,
84.94.176.215,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.98.214,63063,0,1,4.0,240.0,0.0666666666666667,4.0,
173.194.38.186,57866,0,0,4.0,264.0,0.0666666666666667,4.4,
202.28.85.37,11728,0,0,4.0,3741.0,0.0666666666666667,62.35,
101.16.62.84,18195,0,1,4.0,264.0,0.0666666666666667,4.4,
12.230.196.45,18195,0,1,4.0,264.0,0.0666666666666667,4.4,
145.142.96.187,18195,0,1,4.0,264.0,0.0666666666666667,4.4,
215.132.76.36,18195,0,1,4.0,264.0,0.0666666666666667,4.4,
171.6.126.23,31488,0,0,4.0,360.0,0.0666666666666667,6.0,
158.108.212.156,41436,0,1,4.0,360.0,0.0666666666666667,6.0,
207.253.200.135,22336,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.228.133,44922,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.102.189,525,0,0,4.0,292.0,0.0666666666666667,4.86666666666667,
112.201.170.78,38169,0,1,4.0,292.0,0.0666666666666667,4.86666666666667,
105.228.45.38,34308,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.112.238,63576,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.32.17,13249,0,0,4.0,360.0,0.0666666666666667,6.0,
101.109.240.121,31488,0,1,4.0,360.0,0.0666666666666667,6.0,
115.161.192.122,31858,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.52.199,62330,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
64.145.89.9,38854,0,1,4.0,240.0,0.0666666666666667,4.0,
115.254.53.57,43549,0,0,4.0,344.0,0.0666666666666667,5.73333333333333,
158.108.47.173,30984,0,1,4.0,344.0,0.0666666666666667,5.73333333333333,
199.59.148.10,41444,0,1,4.0,264.0,0.0666666666666667,4.4,
175.140.136.147,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.84.145,15876,0,1,4.0,240.0,0.0666666666666667,4.0,
64.145.89.66,52750,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.108.58,25962,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
183.89.120.89,44834,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
128.73.66.44,43549,0,0,4.0,288.0,0.0666666666666667,4.8,
158.108.47.173,6160,0,1,4.0,288.0,0.0666666666666667,4.8,
93.138.215.7,42580,0,0,4.0,1524.0,0.0666666666666667,25.4,
158.108.142.183,1006,0,1,4.0,1524.0,0.0666666666666667,25.4,
158.108.108.58,22312,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
112.203.208.186,44834,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
8.25.35.57,64713,0,1,4.0,264.0,0.0666666666666667,4.4,
95.211.37.198,16853,0,1,4.0,264.0,0.0666666666666667,4.4,
111.111.111.111,15101,0,1,4.0,264.0,0.0666666666666667,4.4,
158.108.181.156,8750,0,0,4.0,264.0,0.0666666666666667,4.4,
58.8.150.189,27340,0,1,4.0,264.0,0.0666666666666667,4.4,
223.25.193.168,27084,0,1,4.0,264.0,0.0666666666666667,4.4,
158.108.96.195,20480,0,0,4.0,478.0,0.0666666666666667,7.96666666666667,
202.28.85.112,45266,0,1,4.0,478.0,0.0666666666666667,7.96666666666667,
158.108.25.190,20480,0,0,4.0,1892.0,0.0666666666666667,31.5333333333333,
108.160.162.51,46275,0,1,4.0,1892.0,0.0666666666666667,31.5333333333333,
158.108.219.137,63429,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.24.4,22969,0,0,4.0,258.0,0.0666666666666667,4.3,
96.236.196.112,9638,0,1,4.0,258.0,0.0666666666666667,4.3,
54.225.158.167,44010,0,1,4.0,258.0,0.0666666666666667,4.3,
76.182.133.82,3008,0,0,4.0,3560.0,0.0666666666666667,59.3333333333333,
158.108.219.137,53969,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.50.150,55789,0,0,4.0,240.0,0.0666666666666667,4.0,
38.98.150.200,22336,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.93.76,16627,0,1,4.0,240.0,0.0666666666666667,4.0,
125.209.254.16,41088,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.155.13,51748,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.98.214,30604,0,0,4.0,3560.0,0.0666666666666667,59.3333333333333,
77.29.143.104,20544,0,1,4.0,3560.0,0.0666666666666667,59.3333333333333,
77.29.143.104,41460,0,1,4.0,240.0,0.0666666666666667,4.0,
61.19.12.17,40136,0,0,4.0,264.0,0.0666666666666667,4.4,
61.19.12.17,39880,0,0,4.0,264.0,0.0666666666666667,4.4,
158.108.219.19,59432,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.246.157,22155,0,0,4.0,436.0,0.0666666666666667,7.26666666666667,
92.17.23.129,27267,0,1,4.0,436.0,0.0666666666666667,7.26666666666667,
202.177.203.124,36101,0,1,4.0,264.0,0.0666666666666667,4.4,
105.143.102.60,0,0,0,4.0,280.0,0.0666666666666667,4.66666666666667,
216.239.38.10,56000,0,0,4.0,532.0,0.0666666666666667,8.86666666666667,
173.194.41.111,31957,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.231.65,51942,0,0,4.0,1276.0,0.0666666666666667,21.2666666666667,
124.180.231.193,64635,0,1,4.0,1276.0,0.0666666666666667,21.2666666666667,
76.5.54.15,22336,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.117.34,43647,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
121.50.250.16,28482,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
176.36.89.35,28482,0,0,4.0,1332.0,0.0666666666666667,22.2,
158.108.117.34,12379,0,1,4.0,1332.0,0.0666666666666667,22.2,
158.108.152.156,47873,0,0,4.0,264.0,0.0666666666666667,4.4,
69.171.248.65,17613,0,1,4.0,264.0,0.0666666666666667,4.4,
158.108.108.58,21954,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
50.26.89.242,44834,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
5.138.248.102,54559,0,0,4.0,572.0,0.0666666666666667,9.53333333333333,
158.108.138.28,28718,0,1,4.0,572.0,0.0666666666666667,9.53333333333333,
158.108.96.210,11973,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
83.39.251.104,38649,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
124.120.237.65,31488,0,0,4.0,360.0,0.0666666666666667,6.0,
158.108.212.158,6951,0,1,4.0,360.0,0.0666666666666667,6.0,
118.174.89.205,52708,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.135.151,33579,0,1,4.0,240.0,0.0666666666666667,4.0,
58.8.25.67,0,0,0,4.0,392.0,0.0666666666666667,6.53333333333333,
65.55.92.152,33938,0,1,4.0,296.0,0.0666666666666667,4.93333333333333,
158.108.102.189,23558,0,0,4.0,296.0,0.0666666666666667,4.93333333333333,
176.240.65.215,38169,0,1,4.0,296.0,0.0666666666666667,4.93333333333333,
222.186.19.16,33059,0,0,4.0,572.0,0.0666666666666667,9.53333333333333,
158.108.7.123,32336,0,1,4.0,572.0,0.0666666666666667,9.53333333333333,
216.239.38.10,38113,0,1,4.0,356.0,0.0666666666666667,5.93333333333333,
64.145.89.10,24514,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.246.157,8661,0,0,4.0,592.0,0.0666666666666667,9.86666666666667,
213.140.59.232,27267,0,1,4.0,592.0,0.0666666666666667,9.86666666666667,
64.145.89.41,16124,0,0,4.0,296.0,0.0666666666666667,4.93333333333333,
208.78.71.34,63453,0,0,4.0,1356.0,0.0666666666666667,22.6,
183.90.168.111,54137,0,1,4.0,240.0,0.0666666666666667,4.0,
188.249.192.81,42580,0,0,4.0,1524.0,0.0666666666666667,25.4,
158.108.142.183,23430,0,1,4.0,1524.0,0.0666666666666667,25.4,
158.108.219.137,48072,0,0,4.0,264.0,0.0666666666666667,4.4,
158.108.219.190,10461,0,0,4.0,3120.0,0.0666666666666667,52.0,
154.35.160.94,29103,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.174.33,20480,0,1,4.0,240.0,0.0666666666666667,4.0,
183.90.168.111,46713,0,0,4.0,240.0,0.0666666666666667,4.0,
199.59.150.7,4520,0,0,4.0,240.0,0.0666666666666667,4.0,
173.194.117.1,49660,0,0,4.0,296.0,0.0666666666666667,4.93333333333333,
2600:140b:0001:f000:f885:1f40:812c:1d03,7728,1,0,4.0,564.0,0.0666666666666667,9.4,
158.108.2.67,41961,0,1,4.0,324.0,0.0666666666666667,5.4,
108.160.166.189,53697,0,0,4.0,364.0,0.0666666666666667,6.06666666666667,
158.108.231.244,47873,0,1,4.0,364.0,0.0666666666666667,6.06666666666667,
173.194.117.107,16080,0,0,4.0,2850.0,0.0666666666666667,47.5,
175.204.171.18,60746,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.16.180,25169,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.192.62,15569,0,1,4.0,240.0,0.0666666666666667,4.0,
69.22.164.7,0,0,0,4.0,376.0,0.0666666666666667,6.26666666666667,
158.108.108.99,47873,0,1,4.0,344.0,0.0666666666666667,5.73333333333333,
223.30.4.158,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.192.224,32964,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.117.34,52908,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
24.34.193.247,28482,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
158.108.168.97,47873,0,0,4.0,240.0,0.0666666666666667,4.0,
69.171.248.16,29922,0,1,4.0,240.0,0.0666666666666667,4.0,
78.160.30.85,28482,0,0,4.0,1332.0,0.0666666666666667,22.2,
158.108.117.34,14387,0,1,4.0,1332.0,0.0666666666666667,22.2,
202.130.97.65,43614,0,0,4.0,844.0,0.0666666666666667,14.0666666666667,
158.108.181.236,26132,0,0,4.0,240.0,0.0666666666666667,4.0,
74.125.135.125,43970,0,1,4.0,240.0,0.0666666666666667,4.0,
202.28.85.38,51167,0,0,4.0,264.0,0.0666666666666667,4.4,
116.95.137.108,45878,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
158.108.232.222,8232,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
158.108.157.242,47873,0,0,4.0,240.0,0.0666666666666667,4.0,
61.19.2.44,33467,0,1,4.0,240.0,0.0666666666666667,4.0,
61.19.12.26,16101,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.67.101,20480,0,1,4.0,246.0,0.0666666666666667,4.1,
158.108.43.210,30799,0,1,4.0,288.0,0.0666666666666667,4.8,
31.13.79.82,23235,0,0,4.0,704.0,0.0666666666666667,11.7333333333333,
158.108.216.17,39618,0,0,4.0,264.0,0.0666666666666667,4.4,
110.171.44.77,20480,0,1,4.0,264.0,0.0666666666666667,4.4,
158.108.24.4,18403,0,0,4.0,436.0,0.0666666666666667,7.26666666666667,
131.9.170.64,9638,0,1,4.0,436.0,0.0666666666666667,7.26666666666667,
158.108.24.4,19478,0,0,4.0,436.0,0.0666666666666667,7.26666666666667,
157.193.236.204,9638,0,1,4.0,436.0,0.0666666666666667,7.26666666666667,
59.96.205.192,22336,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.228.133,4903,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.50.150,24011,0,0,4.0,240.0,0.0666666666666667,4.0,
114.109.98.6,20480,0,1,4.0,240.0,0.0666666666666667,4.0,
122.154.18.242,31488,0,0,4.0,360.0,0.0666666666666667,6.0,
36.76.123.165,16724,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.237.242,14788,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
50.158.209.132,41460,0,1,4.0,240.0,0.0666666666666667,4.0,
80.218.50.86,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.98.214,57056,0,1,4.0,240.0,0.0666666666666667,4.0,
111.221.74.25,38152,0,0,4.0,240.0,0.0666666666666667,4.0,
171.7.190.32,14924,0,0,4.0,572.0,0.0666666666666667,9.53333333333333,
158.108.84.236,25138,0,1,4.0,572.0,0.0666666666666667,9.53333333333333,
23.61.194.17,25281,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.52.199,9004,0,0,4.0,270.0,0.0666666666666667,4.5,
158.108.2.70,53938,0,1,4.0,396.0,0.0666666666666667,6.6,
74.125.215.51,26837,0,0,4.0,240.0,0.0666666666666667,4.0,
96.252.76.43,22336,0,0,4.0,240.0,0.0666666666666667,4.0,
202.32.93.237,28802,0,1,4.0,360.0,0.0666666666666667,6.0,
193.108.91.24,54168,0,0,4.0,468.0,0.0666666666666667,7.8,
158.108.165.216,12402,0,0,4.0,264.0,0.0666666666666667,4.4,
202.41.190.165,62662,0,1,4.0,264.0,0.0666666666666667,4.4,
174.54.86.150,33767,0,0,4.0,294.0,0.0666666666666667,4.9,
202.28.85.42,45842,0,0,4.0,540.0,0.0666666666666667,9.0,
158.108.128.100,47873,0,1,4.0,540.0,0.0666666666666667,9.0,
78.188.182.69,5832,0,0,4.0,580.0,0.0666666666666667,9.66666666666667,
158.108.86.197,27579,0,1,4.0,580.0,0.0666666666666667,9.66666666666667,
2001:03c8:1303:1102:0000:0000:0000:0043,38984,1,0,4.0,996.0,0.0666666666666667,16.6,
202.28.85.76,59086,0,1,4.0,240.0,0.0666666666666667,4.0,
201.49.241.20,45082,0,0,4.0,328.0,0.0666666666666667,5.46666666666667,
158.108.102.171,53228,0,1,4.0,328.0,0.0666666666666667,5.46666666666667,
173.194.41.111,11254,0,0,4.0,240.0,0.0666666666666667,4.0,
62.74.26.11,3008,0,1,4.0,240.0,0.0666666666666667,4.0,
173.194.117.8,42971,0,1,4.0,296.0,0.0666666666666667,4.93333333333333,
210.1.31.58,62694,0,1,4.0,264.0,0.0666666666666667,4.4,
158.108.32.119,47873,0,0,4.0,264.0,0.0666666666666667,4.4,
199.47.218.159,50427,0,1,4.0,264.0,0.0666666666666667,4.4,
173.194.117.15,13776,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.135.151,12640,0,0,4.0,252.0,0.0666666666666667,4.2,
182.53.27.144,52708,0,1,4.0,252.0,0.0666666666666667,4.2,
211.36.85.142,25053,0,0,4.0,3228.0,0.0666666666666667,53.8,
158.108.157.197,20480,0,1,4.0,3228.0,0.0666666666666667,53.8,
173.252.113.17,58575,0,0,4.0,4084.0,0.0666666666666667,68.0666666666667,
158.108.52.199,11837,0,0,4.0,270.0,0.0666666666666667,4.5,
72.34.56.2,33661,0,1,4.0,376.0,0.0666666666666667,6.26666666666667,
31.13.208.218,44834,0,0,4.0,1256.0,0.0666666666666667,20.9333333333333,
158.108.108.58,47138,0,1,4.0,1256.0,0.0666666666666667,20.9333333333333,
158.108.104.26,36872,0,0,4.0,481.0,0.0666666666666667,8.01666666666667,
58.11.32.151,20480,0,1,4.0,481.0,0.0666666666666667,8.01666666666667,
158.108.2.70,42217,0,0,4.0,920.0,0.0666666666666667,15.3333333333333,
64.145.89.18,36291,0,0,4.0,264.0,0.0666666666666667,4.4,
158.108.216.5,33014,0,1,4.0,312.0,0.0666666666666667,5.2,
27.55.135.75,19012,0,0,4.0,264.0,0.0666666666666667,4.4,
158.108.117.34,5463,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
223.95.197.170,28482,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
68.67.176.7,13112,0,0,4.0,264.0,0.0666666666666667,4.4,
158.108.98.214,29137,0,0,4.0,3560.0,0.0666666666666667,59.3333333333333,
86.184.206.178,20544,0,1,4.0,3560.0,0.0666666666666667,59.3333333333333,
86.184.206.178,41460,0,1,4.0,240.0,0.0666666666666667,4.0,
74.125.135.125,51136,0,0,4.0,264.0,0.0666666666666667,4.4,
158.108.28.222,26132,0,1,4.0,264.0,0.0666666666666667,4.4,
108.160.165.61,62402,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
65.55.37.88,57292,0,1,4.0,296.0,0.0666666666666667,4.93333333333333,
158.108.235.231,47873,0,0,4.0,296.0,0.0666666666666667,4.93333333333333,
61.19.12.39,57533,0,1,4.0,352.0,0.0666666666666667,5.86666666666667,
171.99.99.3,345,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
158.108.64.58,55574,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
50.22.243.50,29918,0,0,4.0,240.0,0.0666666666666667,4.0,
199.27.77.196,20488,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
61.19.12.26,209,0,1,4.0,240.0,0.0666666666666667,4.0,
189.225.155.212,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.76.97,6115,0,1,4.0,240.0,0.0666666666666667,4.0,
27.55.2.175,31488,0,0,4.0,360.0,0.0666666666666667,6.0,
158.108.32.17,44157,0,1,4.0,360.0,0.0666666666666667,6.0,
158.108.32.17,44157,0,0,4.0,360.0,0.0666666666666667,6.0,
27.55.2.175,31488,0,1,4.0,360.0,0.0666666666666667,6.0,
31.13.79.81,9669,0,0,4.0,1492.0,0.0666666666666667,24.8666666666667,
158.108.138.4,47873,0,1,4.0,1492.0,0.0666666666666667,24.8666666666667,
158.108.86.75,57626,0,0,4.0,798.0,0.0666666666666667,13.3,
171.7.6.122,31488,0,0,4.0,360.0,0.0666666666666667,6.0,
158.108.212.157,58848,0,1,4.0,360.0,0.0666666666666667,6.0,
50.31.164.172,9772,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.2.67,57580,0,1,4.0,328.0,0.0666666666666667,5.46666666666667,
203.146.148.185,25583,0,0,4.0,672.0,0.0666666666666667,11.2,
158.108.212.158,49612,0,0,4.0,360.0,0.0666666666666667,6.0,
183.88.134.95,31488,0,1,4.0,360.0,0.0666666666666667,6.0,
217.70.182.20,35314,0,0,4.0,320.0,0.0666666666666667,5.33333333333333,
174.93.133.131,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.165.21,50626,0,1,4.0,240.0,0.0666666666666667,4.0,
213.136.224.131,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.76.97,20228,0,1,4.0,240.0,0.0666666666666667,4.0,
64.145.89.19,34529,0,0,4.0,264.0,0.0666666666666667,4.4,
61.19.2.94,10433,0,0,4.0,240.0,0.0666666666666667,4.0,
222.107.63.190,61836,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.94.85,17211,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.102.189,27667,0,0,4.0,252.0,0.0666666666666667,4.2,
179.236.90.255,38169,0,1,4.0,252.0,0.0666666666666667,4.2,
158.108.2.70,27334,0,1,4.0,372.0,0.0666666666666667,6.2,
61.19.12.33,38919,0,1,4.0,246.0,0.0666666666666667,4.1,
17.151.227.29,19934,0,1,4.0,276.0,0.0666666666666667,4.6,
72.187.241.100,27267,0,0,4.0,440.0,0.0666666666666667,7.33333333333333,
158.108.246.157,26992,0,1,4.0,440.0,0.0666666666666667,7.33333333333333,
72.21.80.6,37953,0,1,4.0,388.0,0.0666666666666667,6.46666666666667,
110.168.30.202,28482,0,0,4.0,1256.0,0.0666666666666667,20.9333333333333,
158.108.117.34,27221,0,1,4.0,1256.0,0.0666666666666667,20.9333333333333,
158.108.117.34,60003,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
188.51.85.82,28482,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
65.29.224.155,3008,0,0,4.0,3560.0,0.0666666666666667,59.3333333333333,
158.108.207.135,2622,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.40.109,5405,0,0,4.0,1524.0,0.0666666666666667,25.4,
116.67.229.53,14016,0,1,4.0,1524.0,0.0666666666666667,25.4,
202.28.85.48,33488,0,1,4.0,240.0,0.0666666666666667,4.0,
208.76.168.244,3800,0,0,4.0,1416.0,0.0666666666666667,23.6,
154.35.160.94,39669,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.56.52,20480,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.43.149,20480,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
111.111.111.111,16888,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
218.49.237.23,37592,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.138.28,22710,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.228.133,53486,0,0,4.0,3560.0,0.0666666666666667,59.3333333333333,
72.39.164.11,22336,0,1,4.0,3560.0,0.0666666666666667,59.3333333333333,
61.19.12.18,34552,0,1,4.0,240.0,0.0666666666666667,4.0,
23.200.85.47,0,0,0,4.0,312.0,0.0666666666666667,5.2,
158.108.102.16,14345,0,0,4.0,3056.0,0.0666666666666667,50.9333333333333,
124.56.23.42,985,0,0,4.0,248.0,0.0666666666666667,4.13333333333333,
158.108.133.64,43945,0,1,4.0,248.0,0.0666666666666667,4.13333333333333,
202.28.85.31,50408,0,0,4.0,264.0,0.0666666666666667,4.4,
81.237.101.12,3008,0,1,4.0,240.0,0.0666666666666667,4.0,
210.86.182.238,31488,0,1,4.0,360.0,0.0666666666666667,6.0,
158.108.142.183,38959,0,0,4.0,572.0,0.0666666666666667,9.53333333333333,
118.209.128.144,42580,0,1,4.0,572.0,0.0666666666666667,9.53333333333333,
14.207.203.37,25010,0,0,4.0,436.0,0.0666666666666667,7.26666666666667,
158.108.165.216,9572,0,1,4.0,436.0,0.0666666666666667,7.26666666666667,
88.191.156.140,54559,0,0,4.0,312.0,0.0666666666666667,5.2,
158.108.138.28,36046,0,1,4.0,312.0,0.0666666666666667,5.2,
112.198.64.2,52504,0,0,4.0,324.0,0.0666666666666667,5.4,
158.108.52.155,33477,0,1,4.0,324.0,0.0666666666666667,5.4,
15.226.6.185,38649,0,0,4.0,621.0,0.0666666666666667,10.35,
158.108.96.210,45922,0,1,4.0,621.0,0.0666666666666667,10.35,
48.45.209.202,18195,0,1,4.0,264.0,0.0666666666666667,4.4,
149.215.65.246,18195,0,1,4.0,264.0,0.0666666666666667,4.4,
141.86.20.80,18195,0,1,4.0,264.0,0.0666666666666667,4.4,
145.254.254.103,18195,0,1,4.0,264.0,0.0666666666666667,4.4,
158.108.142.183,5218,0,0,4.0,572.0,0.0666666666666667,9.53333333333333,
2.134.4.180,42580,0,1,4.0,572.0,0.0666666666666667,9.53333333333333,
69.171.248.16,17360,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.2.67,53228,0,1,4.0,292.0,0.0666666666666667,4.86666666666667,
174.78.104.11,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.131.6,4636,0,0,4.0,1256.0,0.0666666666666667,20.9333333333333,
46.193.160.164,37149,0,1,4.0,1256.0,0.0666666666666667,20.9333333333333,
148.177.239.34,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
158.108.157.250,48458,0,1,4.0,240.0,0.0666666666666667,4.0,
173.194.38.188,57585,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.2.67,19433,0,1,4.0,288.0,0.0666666666666667,4.8,
41.189.47.14,51988,0,0,4.0,288.0,0.0666666666666667,4.8,
158.108.83.143,48901,0,1,4.0,288.0,0.0666666666666667,4.8,
213.186.33.4,48648,0,1,4.0,240.0,0.0666666666666667,4.0,
141.101.113.9,26572,0,1,4.0,264.0,0.0666666666666667,4.4,
182.71.198.102,20544,0,0,4.0,240.0,0.0666666666666667,4.0,
69.171.248.16,23756,0,1,4.0,240.0,0.0666666666666667,4.0,
158.108.108.58,54162,0,0,4.0,560.0,0.0666666666666667,9.33333333333333,
89.146.53.119,44834,0,1,4.0,560.0,0.0666666666666667,9.33333333333333,
140.146.23.244,50950,0,1,4.0,240.0,0.0666666666666667,4.0,
208.67.222.222,10979,0,0,4.0,896.0,0.0666666666666667,14.9333333333333,
